ID,DATE,TO,FROM,REASON,SERVER,CHANNEL,QUANT_1,QUANT_1_ID,QUANT_2,QUANT_2_ID,QUANT_3,QUANT_3_ID,AVG QUANT,DUPLICATE ID,DISMISSED,CORRECTION ADD,CORRECTION SUB,CORRECTION COMMENT,FINAL QUANT
2133,01/01/2021-00:00:00,bot29#1348,33,mock reason text,mock server,mock channel,0,0,144,1,0,2,48,,,,,,48
2134,01/01/2021-00:00:00,bot22#1252,0,mock reason text,mock server,mock channel,55,9,13,0,21,1,29,,,,,,29
2135,01/01/2021-00:00:00,bot12#1319,36,mock reason text,mock server,mock channel,144,0,144,1,144,2,144,,,,,,144
2136,01/01/2021-00:00:00,bot7#1906,30,mock reason text,mock server,mock channel,0,4,144,5,0,6,48,,,,,,48
2137,01/01/2021-00:00:00,bot4#415,1,mock reason text,mock server,mock channel,13,3,13,4,0,5,8,,,,,,8
2138,01/01/2021-00:00:00,bot0#73,21,mock reason text,mock server,mock channel,144,3,21,4,55,5,73,,,,,,73
2139,01/01/2021-00:00:00,bot12#1195,40,mock reason text,mock server,mock channel,144,5,0,6,13,7,52,,,,,,52
2140,01/01/2021-00:00:00,bot0#184,22,mock reason text,mock server,mock channel,0,1,0,2,13,3,4,,,,,,4
2141,01/01/2021-00:00:00,bot2#1342,15,mock reason text,mock server,mock channel,144,7,55,8,13,9,70,,,,,,70
2142,01/01/2021-00:00:00,bot11#712,49,mock reason text,mock server,mock channel,0,3,13,4,13,5,8,,,,,,8
2143,01/01/2021-00:00:00,bot3#1779,22,mock reason text,mock server,mock channel,13,5,13,6,13,7,13,,,,,,13
2144,01/01/2021-00:00:00,bot48#1054,37,mock reason text,mock server,mock channel,13,9,144,0,55,1,70,,,,,,70
2145,01/01/2021-00:00:00,bot2#972,22,mock reason text,mock server,mock channel,13,3,0,4,144,5,52,,,,,,52
2146,01/01/2021-00:00:00,bot10#1369,19,mock reason text,mock server,mock channel,21,9,0,0,13,1,11,,,,,,11
2147,01/01/2021-00:00:00,bot0#1461,36,mock reason text,mock server,mock channel,144,3,13,4,55,5,70,1318,,,,,0
2148,01/01/2021-00:00:00,bot5#791,35,mock reason text,mock server,mock channel,0,3,0,4,0,5,0,,,,,,0
2149,01/01/2021-00:00:00,bot10#558,39,mock reason text,mock server,mock channel,0,1,144,2,0,3,48,,,,,,48
2150,01/01/2021-00:00:00,bot41#99,9,mock reason text,mock server,mock channel,55,2,55,3,21,4,43,1387,,,,,0
2151,01/01/2021-00:00:00,bot7#406,33,mock reason text,mock server,mock channel,21,8,21,9,13,0,18,,,,,,18
2152,01/01/2021-00:00:00,bot10#1324,20,mock reason text,mock server,mock channel,13,7,144,8,13,9,56,,,,,,56
2153,01/01/2021-00:00:00,bot2#1274,32,mock reason text,mock server,mock channel,144,0,144,1,21,2,103,,,,,,103
2154,01/01/2021-00:00:00,bot41#370,45,mock reason text,mock server,mock channel,13,6,144,7,21,8,59,,,,,,59
2155,01/01/2021-00:00:00,bot10#777,32,mock reason text,mock server,mock channel,21,7,13,8,21,9,18,,,,,,18
2156,01/01/2021-00:00:00,bot30#678,22,mock reason text,mock server,mock channel,21,1,21,2,21,3,21,,,,,,21
2157,01/01/2021-00:00:00,bot1#1246,6,mock reason text,mock server,mock channel,0,3,13,4,21,5,11,,,,,,11
2158,01/01/2021-00:00:00,bot2#610,40,mock reason text,mock server,mock channel,0,1,144,2,55,3,66,,,,,,66
2159,01/01/2021-00:00:00,bot41#1500,12,mock reason text,mock server,mock channel,13,3,13,4,0,5,8,,,,,,8
2160,01/01/2021-00:00:00,bot0#854,4,mock reason text,mock server,mock channel,13,2,55,3,13,4,27,,,,,,27
2161,01/01/2021-00:00:00,bot12#322,32,mock reason text,mock server,mock channel,0,4,0,5,0,6,0,,,,,,0
2162,01/01/2021-00:00:00,bot1#252,45,mock reason text,mock server,mock channel,21,0,21,1,21,2,21,,,,,,21
2163,01/01/2021-00:00:00,bot7#1081,40,mock reason text,mock server,mock channel,0,8,0,9,144,0,48,,,,,,48
2164,01/01/2021-00:00:00,bot0#994,33,mock reason text,mock server,mock channel,0,9,144,0,0,1,48,,,,,,48
2165,01/01/2021-00:00:00,bot48#586,39,mock reason text,mock server,mock channel,55,0,55,1,55,2,55,,,,,,55
2166,01/01/2021-00:00:00,bot23#290,0,mock reason text,mock server,mock channel,144,9,0,0,144,1,96,,,,,,96
2167,01/01/2021-00:00:00,bot41#34,6,mock reason text,mock server,mock channel,13,3,0,4,13,5,8,,,,,,8
2168,01/01/2021-00:00:00,bot23#346,30,mock reason text,mock server,mock channel,55,5,55,6,21,7,43,,,,,,43
2169,01/01/2021-00:00:00,bot20#620,8,mock reason text,mock server,mock channel,55,3,55,4,0,5,36,,,,,,36
2170,01/01/2021-00:00:00,bot30#1901,39,mock reason text,mock server,mock channel,0,2,55,3,144,4,66,2352,,,,,0
2171,01/01/2021-00:00:00,bot11#149,19,mock reason text,mock server,mock channel,21,7,21,8,55,9,32,2041,,,,,0
2172,01/01/2021-00:00:00,bot12#1754,26,mock reason text,mock server,mock channel,13,4,0,5,13,6,8,,,,,,8
2173,01/01/2021-00:00:00,bot5#1694,21,mock reason text,mock server,mock channel,55,4,144,5,144,6,114,,,,,,114
2174,01/01/2021-00:00:00,bot0#1816,29,mock reason text,mock server,mock channel,55,8,55,9,21,0,43,,,,,,43
2175,01/01/2021-00:00:00,bot2#1808,3,mock reason text,mock server,mock channel,13,9,13,0,0,1,8,,,,,,8
2176,01/01/2021-00:00:00,bot4#557,23,mock reason text,mock server,mock channel,0,3,13,4,21,5,11,,,,,,11
2177,01/01/2021-00:00:00,bot12#21,33,mock reason text,mock server,mock channel,21,8,0,9,13,0,11,,,,,,11
2178,01/01/2021-00:00:00,bot29#723,8,mock reason text,mock server,mock channel,21,9,0,0,144,1,55,,,,,,55
2179,01/01/2021-00:00:00,bot10#306,41,mock reason text,mock server,mock channel,55,3,55,4,55,5,55,,,,,,55
2180,01/01/2021-00:00:00,bot1#1457,34,mock reason text,mock server,mock channel,144,2,144,3,21,4,103,,,,,,103
2181,01/01/2021-00:00:00,bot5#1130,11,mock reason text,mock server,mock channel,144,7,55,8,0,9,66,,,,,,66
2182,01/01/2021-00:00:00,bot10#1536,27,mock reason text,mock server,mock channel,0,5,144,6,0,7,48,,,,,,48
2183,01/01/2021-00:00:00,bot22#1635,14,mock reason text,mock server,mock channel,13,3,13,4,21,5,15,,,,,,15
2184,01/01/2021-00:00:00,bot7#225,41,mock reason text,mock server,mock channel,144,8,55,9,144,0,114,,,,,,114
2185,01/01/2021-00:00:00,bot0#153,17,mock reason text,mock server,mock channel,21,8,13,9,21,0,18,,,,,,18
2186,01/01/2021-00:00:00,bot2#280,41,mock reason text,mock server,mock channel,13,6,13,7,13,8,13,,,,,,13
2187,01/01/2021-00:00:00,bot14#1013,39,mock reason text,mock server,mock channel,55,6,55,7,21,8,43,,,,,,43
2188,01/01/2021-00:00:00,bot4#504,48,mock reason text,mock server,mock channel,13,9,13,0,0,1,8,,,,,,8
2189,01/01/2021-00:00:00,bot6#1479,17,mock reason text,mock server,mock channel,55,0,21,1,0,2,25,,TRUE,,,,0
2190,01/01/2021-00:00:00,bot11#1238,45,mock reason text,mock server,mock channel,13,6,21,7,144,8,59,,,,,,59
2191,01/01/2021-00:00:00,bot0#1896,5,mock reason text,mock server,mock channel,13,4,144,5,13,6,56,,,,,,56
2192,01/01/2021-00:00:00,bot5#338,21,mock reason text,mock server,mock channel,0,9,55,0,13,1,22,,,,,,22
2193,01/01/2021-00:00:00,bot12#50,28,mock reason text,mock server,mock channel,144,3,144,4,144,5,144,,,,,,144
2194,01/01/2021-00:00:00,bot1#1930,12,mock reason text,mock server,mock channel,55,0,144,1,55,2,84,,,,,,84
2195,01/01/2021-00:00:00,bot29#927,49,mock reason text,mock server,mock channel,21,1,55,2,21,3,32,,,,,,32
2196,01/01/2021-00:00:00,bot12#800,15,mock reason text,mock server,mock channel,0,8,13,9,13,0,8,,,,2,substraction comment,6
2197,01/01/2021-00:00:00,bot14#206,12,mock reason text,mock server,mock channel,13,6,13,7,21,8,15,1825,,,,,0
2198,01/01/2021-00:00:00,bot10#1153,20,mock reason text,mock server,mock channel,55,7,55,8,55,9,55,,,,,,55
2199,01/01/2021-00:00:00,bot2#705,4,mock reason text,mock server,mock channel,13,3,13,4,0,5,8,,TRUE,,,,0
2200,01/01/2021-00:00:00,bot2#377,13,mock reason text,mock server,mock channel,0,8,0,9,55,0,18,,,,,,18
2201,01/01/2021-00:00:00,bot23#1430,42,mock reason text,mock server,mock channel,13,7,0,8,0,9,4,,,,,,4
2202,01/01/2021-00:00:00,bot0#1523,21,mock reason text,mock server,mock channel,13,7,13,8,144,9,56,,,,,,56
2203,01/01/2021-00:00:00,bot3#714,47,mock reason text,mock server,mock channel,0,6,13,7,13,8,8,,,,,,8
2204,01/01/2021-00:00:00,bot48#1805,47,mock reason text,mock server,mock channel,13,8,13,9,13,0,13,,,,,,13
2205,01/01/2021-00:00:00,bot10#1560,13,mock reason text,mock server,mock channel,13,2,0,3,21,4,11,,,,,,11
2206,01/01/2021-00:00:00,bot11#730,22,mock reason text,mock server,mock channel,0,1,0,2,0,3,0,,,,,,0
2207,01/01/2021-00:00:00,bot0#144,44,mock reason text,mock server,mock channel,55,8,55,9,144,0,84,,,,,,84
2208,01/01/2021-00:00:00,bot20#1890,40,mock reason text,mock server,mock channel,0,1,0,2,144,3,48,,,,,,48
2209,01/01/2021-00:00:00,bot0#205,29,mock reason text,mock server,mock channel,55,6,55,7,144,8,84,,,,,,84
2210,01/01/2021-00:00:00,bot8#728,11,mock reason text,mock server,mock channel,0,7,55,8,144,9,66,,,,,,66
2211,01/01/2021-00:00:00,bot2#84,48,mock reason text,mock server,mock channel,21,2,13,3,13,4,15,,,,,,15
2212,01/01/2021-00:00:00,bot41#968,15,mock reason text,mock server,mock channel,0,5,0,6,55,7,18,,,,,,18
2213,01/01/2021-00:00:00,bot14#246,12,mock reason text,mock server,mock channel,13,4,0,5,144,6,52,,,,,,52
2214,01/01/2021-00:00:00,bot1#1854,45,mock reason text,mock server,mock channel,21,1,55,2,21,3,32,,,,,,32
2215,01/01/2021-00:00:00,bot2#1755,11,mock reason text,mock server,mock channel,21,8,13,9,13,0,15,,,,,,15
2216,01/01/2021-00:00:00,bot2#1050,26,mock reason text,mock server,mock channel,13,4,0,5,13,6,8,,,,,,8
2217,01/01/2021-00:00:00,bot5#1504,47,mock reason text,mock server,mock channel,0,3,144,4,13,5,52,,,,,,52
2218,01/01/2021-00:00:00,bot22#602,33,mock reason text,mock server,mock channel,21,0,13,1,21,2,18,,,,,,18
2219,01/01/2021-00:00:00,bot41#1950,41,mock reason text,mock server,mock channel,13,4,55,5,21,6,29,,,,,,29
2220,01/01/2021-00:00:00,bot5#663,27,mock reason text,mock server,mock channel,13,8,13,9,13,0,13,,,,,,13
2221,01/01/2021-00:00:00,bot15#554,24,mock reason text,mock server,mock channel,13,5,0,6,0,7,4,,,,,,4
2222,01/01/2021-00:00:00,bot0#1480,16,mock reason text,mock server,mock channel,55,8,55,9,55,0,55,,,,,,55
2223,01/01/2021-00:00:00,bot1#1919,3,mock reason text,mock server,mock channel,55,8,55,9,0,0,36,,,,,,36
2224,01/01/2021-00:00:00,bot17#807,5,mock reason text,mock server,mock channel,21,7,13,8,0,9,11,,,,,,11
2225,01/01/2021-00:00:00,bot32#408,39,mock reason text,mock server,mock channel,13,5,21,6,144,7,59,,,54,,addition comment,113
2226,01/01/2021-00:00:00,bot11#1735,42,mock reason text,mock server,mock channel,144,7,144,8,55,9,114,,,,,,114
2227,01/01/2021-00:00:00,bot0#1447,20,mock reason text,mock server,mock channel,13,1,21,2,0,3,11,,,,,,11
2228,01/01/2021-00:00:00,bot5#1321,8,mock reason text,mock server,mock channel,13,5,13,6,144,7,56,,,,,,56
2229,01/01/2021-00:00:00,bot12#1609,11,mock reason text,mock server,mock channel,0,5,0,6,0,7,0,,,,,,0
2230,01/01/2021-00:00:00,bot2#965,44,mock reason text,mock server,mock channel,55,9,144,0,0,1,66,,,,,,66
2231,01/01/2021-00:00:00,bot0#913,3,mock reason text,mock server,mock channel,13,2,13,3,0,4,8,,,,,,8
2232,01/01/2021-00:00:00,bot7#439,21,mock reason text,mock server,mock channel,13,8,0,9,144,0,52,,,,,,52
2233,01/01/2021-00:00:00,bot0#1401,24,mock reason text,mock server,mock channel,21,1,21,2,0,3,14,,,,,,14
2234,01/01/2021-00:00:00,bot4#621,9,mock reason text,mock server,mock channel,21,4,21,5,144,6,62,,TRUE,,,,0
2235,01/01/2021-00:00:00,bot7#526,48,mock reason text,mock server,mock channel,21,4,13,5,13,6,15,,,,,,15
2236,01/01/2021-00:00:00,bot7#1183,45,mock reason text,mock server,mock channel,0,9,144,0,0,1,48,,,,,,48
2237,01/01/2021-00:00:00,bot12#544,22,mock reason text,mock server,mock channel,21,6,21,7,13,8,18,,,,,,18
2238,01/01/2021-00:00:00,bot12#442,22,mock reason text,mock server,mock channel,55,7,21,8,55,9,43,,,18,,addition comment,61
2239,01/01/2021-00:00:00,bot9#1136,13,mock reason text,mock server,mock channel,13,3,0,4,21,5,11,,,,,,11
2240,01/01/2021-00:00:00,bot15#64,21,mock reason text,mock server,mock channel,21,8,21,9,21,0,21,,,,,,21
2241,01/01/2021-00:00:00,bot0#350,16,mock reason text,mock server,mock channel,144,8,144,9,0,0,96,,,,,,96
2242,01/01/2021-00:00:00,bot48#1817,30,mock reason text,mock server,mock channel,144,2,144,3,144,4,144,,,,,,144
2243,01/01/2021-00:00:00,bot5#1779,41,mock reason text,mock server,mock channel,13,6,13,7,0,8,8,,,,,,8
2244,01/01/2021-00:00:00,bot12#722,39,mock reason text,mock server,mock channel,0,2,21,3,13,4,11,,,,,,11
2245,01/01/2021-00:00:00,bot2#1521,24,mock reason text,mock server,mock channel,21,1,55,2,13,3,29,,,,,,29
2246,01/01/2021-00:00:00,bot1#1889,18,mock reason text,mock server,mock channel,0,2,144,3,144,4,96,,,,,,96
2247,01/01/2021-00:00:00,bot12#1049,33,mock reason text,mock server,mock channel,144,6,55,7,0,8,66,,,,,,66
2248,01/01/2021-00:00:00,bot0#175,47,mock reason text,mock server,mock channel,144,1,0,2,13,3,52,,,,,,52
2249,01/01/2021-00:00:00,bot14#1484,38,mock reason text,mock server,mock channel,13,5,13,6,13,7,13,,,,,,13
2250,01/01/2021-00:00:00,bot29#510,43,mock reason text,mock server,mock channel,144,3,144,4,13,5,100,,,,44,substraction comment,56
2251,01/01/2021-00:00:00,bot20#1353,28,mock reason text,mock server,mock channel,144,8,144,9,0,0,96,,,,,,96
2252,01/01/2021-00:00:00,bot0#1601,48,mock reason text,mock server,mock channel,0,9,144,0,144,1,96,,,,,,96
2253,01/01/2021-00:00:00,bot32#339,21,mock reason text,mock server,mock channel,13,7,21,8,21,9,18,,,,,,18
2254,01/01/2021-00:00:00,bot5#1509,34,mock reason text,mock server,mock channel,144,6,144,7,144,8,144,,,,,,144
2255,01/01/2021-00:00:00,bot4#1916,1,mock reason text,mock server,mock channel,0,7,13,8,144,9,52,,,,,,52
2256,01/01/2021-00:00:00,bot0#1537,45,mock reason text,mock server,mock channel,13,8,21,9,0,0,11,,,,,,11
2257,01/01/2021-00:00:00,bot32#1362,43,mock reason text,mock server,mock channel,0,9,13,0,0,1,4,,,,,,4
2258,01/01/2021-00:00:00,bot48#1705,25,mock reason text,mock server,mock channel,55,0,55,1,21,2,43,,,,,,43
2259,01/01/2021-00:00:00,bot7#551,22,mock reason text,mock server,mock channel,0,2,55,3,13,4,22,,,,,,22
2260,01/01/2021-00:00:00,bot12#63,38,mock reason text,mock server,mock channel,13,4,13,5,55,6,27,,,,,,27
2261,01/01/2021-00:00:00,bot20#545,32,mock reason text,mock server,mock channel,0,3,144,4,0,5,48,,,,,,48
2262,01/01/2021-00:00:00,bot15#993,37,mock reason text,mock server,mock channel,0,3,144,4,21,5,55,,,,,,55
2263,01/01/2021-00:00:00,bot17#1904,28,mock reason text,mock server,mock channel,144,4,21,5,0,6,55,,,,,,55
2264,01/01/2021-00:00:00,bot5#129,38,mock reason text,mock server,mock channel,144,3,0,4,144,5,96,,,,,,96
2265,01/01/2021-00:00:00,bot2#1239,30,mock reason text,mock server,mock channel,21,1,0,2,13,3,11,,,,,,11
2266,01/01/2021-00:00:00,bot15#446,6,mock reason text,mock server,mock channel,55,8,55,9,55,0,55,,,,,,55
2267,01/01/2021-00:00:00,bot12#1510,27,mock reason text,mock server,mock channel,0,4,21,5,0,6,7,,,,,,7
2268,01/01/2021-00:00:00,bot20#1418,39,mock reason text,mock server,mock channel,144,9,0,0,21,1,55,,,,,,55
2269,01/01/2021-00:00:00,bot15#1714,31,mock reason text,mock server,mock channel,0,6,144,7,0,8,48,,,,,,48
2270,01/01/2021-00:00:00,bot48#1645,34,mock reason text,mock server,mock channel,0,7,13,8,0,9,4,,,,,,4
2271,01/01/2021-00:00:00,bot41#498,32,mock reason text,mock server,mock channel,0,8,55,9,0,0,18,,,,,,18
2272,01/01/2021-00:00:00,bot4#942,37,mock reason text,mock server,mock channel,21,3,55,4,55,5,43,,,,,,43
2273,01/01/2021-00:00:00,bot11#1496,31,mock reason text,mock server,mock channel,55,5,55,6,0,7,36,,,,,,36
2274,01/01/2021-00:00:00,bot0#13,39,mock reason text,mock server,mock channel,144,5,144,6,144,7,144,,,,,,144
2275,01/01/2021-00:00:00,bot8#85,7,mock reason text,mock server,mock channel,55,4,55,5,55,6,55,,,,,,55
2276,01/01/2021-00:00:00,bot1#1712,8,mock reason text,mock server,mock channel,0,9,0,0,0,1,0,,,,,,0
2277,01/01/2021-00:00:00,bot12#763,2,mock reason text,mock server,mock channel,55,6,55,7,0,8,36,,,,,,36
2278,01/01/2021-00:00:00,bot32#28,22,mock reason text,mock server,mock channel,13,9,13,0,0,1,8,,,,,,8
2279,01/01/2021-00:00:00,bot15#689,18,mock reason text,mock server,mock channel,0,4,144,5,21,6,55,,,,,,55
2280,01/01/2021-00:00:00,bot10#225,47,mock reason text,mock server,mock channel,13,7,13,8,13,9,13,,,,,,13
2281,01/01/2021-00:00:00,bot0#1170,22,mock reason text,mock server,mock channel,13,7,21,8,55,9,29,,,,,,29
2282,01/01/2021-00:00:00,bot8#218,30,mock reason text,mock server,mock channel,13,9,13,0,13,1,13,,,,,,13
2283,01/01/2021-00:00:00,bot29#1099,3,mock reason text,mock server,mock channel,55,5,144,6,55,7,84,,,,,,84
2284,01/01/2021-00:00:00,bot1#1995,26,mock reason text,mock server,mock channel,21,6,55,7,21,8,32,,,,,,32
2285,01/01/2021-00:00:00,bot12#25,18,mock reason text,mock server,mock channel,0,6,144,7,0,8,48,,,,,,48
2286,01/01/2021-00:00:00,bot1#681,24,mock reason text,mock server,mock channel,55,7,55,8,55,9,55,,,,0,substraction comment,55
2287,01/01/2021-00:00:00,bot1#1537,49,mock reason text,mock server,mock channel,13,8,0,9,21,0,11,,,,,,11
2288,01/01/2021-00:00:00,bot0#722,32,mock reason text,mock server,mock channel,13,8,13,9,21,0,15,,,,,,15
2289,01/01/2021-00:00:00,bot4#1636,29,mock reason text,mock server,mock channel,55,7,55,8,55,9,55,,,,,,55
2290,01/01/2021-00:00:00,bot12#78,3,mock reason text,mock server,mock channel,55,5,55,6,55,7,55,,,,,,55
2291,01/01/2021-00:00:00,bot0#995,2,mock reason text,mock server,mock channel,0,9,0,0,144,1,48,,,,,,48
2292,01/01/2021-00:00:00,bot9#977,0,mock reason text,mock server,mock channel,0,3,144,4,13,5,52,,,,,,52
2293,01/01/2021-00:00:00,bot2#775,16,mock reason text,mock server,mock channel,21,0,21,1,144,2,62,,,,,,62
2294,01/01/2021-00:00:00,bot32#1537,18,mock reason text,mock server,mock channel,55,3,55,4,55,5,55,,,,38,substraction comment,17
2295,01/01/2021-00:00:00,bot5#808,22,mock reason text,mock server,mock channel,13,0,13,1,13,2,13,,,,,,13
2296,01/01/2021-00:00:00,bot15#112,27,mock reason text,mock server,mock channel,0,7,0,8,13,9,4,,,,0,substraction comment,4
2297,01/01/2021-00:00:00,bot7#1177,0,mock reason text,mock server,mock channel,55,3,13,4,55,5,41,,,,,,41
2298,01/01/2021-00:00:00,bot10#773,32,mock reason text,mock server,mock channel,13,6,13,7,21,8,15,,,,,,15
2299,01/01/2021-00:00:00,bot9#762,9,mock reason text,mock server,mock channel,0,0,21,1,55,2,25,,,,,,25
2300,01/01/2021-00:00:00,bot29#1356,24,mock reason text,mock server,mock channel,144,1,13,2,0,3,52,,,,,,52
2301,01/01/2021-00:00:00,bot2#841,23,mock reason text,mock server,mock channel,144,5,144,6,55,7,114,,,,,,114
2302,01/01/2021-00:00:00,bot34#764,20,mock reason text,mock server,mock channel,144,5,0,6,0,7,48,,,,,,48
2303,01/01/2021-00:00:00,bot22#1618,36,mock reason text,mock server,mock channel,0,6,144,7,0,8,48,,,,,,48
2304,01/01/2021-00:00:00,bot10#1402,20,mock reason text,mock server,mock channel,0,9,13,0,55,1,22,,,,,,22
2305,01/01/2021-00:00:00,bot17#781,8,mock reason text,mock server,mock channel,0,3,0,4,0,5,0,,,,,,0
2306,01/01/2021-00:00:00,bot41#1198,22,mock reason text,mock server,mock channel,13,5,13,6,144,7,56,,,,,,56
2307,01/01/2021-00:00:00,bot1#1779,38,mock reason text,mock server,mock channel,55,5,55,6,55,7,55,,,,,,55
2308,01/01/2021-00:00:00,bot5#123,3,mock reason text,mock server,mock channel,0,7,55,8,55,9,36,,,,,,36
2309,01/01/2021-00:00:00,bot5#1571,15,mock reason text,mock server,mock channel,55,3,21,4,13,5,29,,,,,,29
2310,01/01/2021-00:00:00,bot1#209,23,mock reason text,mock server,mock channel,144,8,144,9,144,0,144,,,,,,144
2311,01/01/2021-00:00:00,bot2#1565,16,mock reason text,mock server,mock channel,13,8,0,9,13,0,8,,,,,,8
2312,01/01/2021-00:00:00,bot0#36,30,mock reason text,mock server,mock channel,144,6,144,7,0,8,96,,,,,,96
2313,01/01/2021-00:00:00,bot0#1497,5,mock reason text,mock server,mock channel,0,6,0,7,21,8,7,,,,,,7
2314,01/01/2021-00:00:00,bot29#615,11,mock reason text,mock server,mock channel,144,5,144,6,144,7,144,,,,,,144
2315,01/01/2021-00:00:00,bot2#871,6,mock reason text,mock server,mock channel,144,7,13,8,144,9,100,,,,,,100
2316,01/01/2021-00:00:00,bot30#4,38,mock reason text,mock server,mock channel,55,5,55,6,55,7,55,,,,,,55
2317,01/01/2021-00:00:00,bot3#265,39,mock reason text,mock server,mock channel,55,8,144,9,144,0,114,,,,,,114
2318,01/01/2021-00:00:00,bot1#1377,36,mock reason text,mock server,mock channel,0,5,0,6,144,7,48,,,,,,48
2319,01/01/2021-00:00:00,bot23#1986,4,mock reason text,mock server,mock channel,13,2,21,3,55,4,29,,,,,,29
2320,01/01/2021-00:00:00,bot14#834,1,mock reason text,mock server,mock channel,13,3,13,4,55,5,27,,,,,,27
2321,01/01/2021-00:00:00,bot48#1270,43,mock reason text,mock server,mock channel,144,3,0,4,144,5,96,,,,,,96
2322,01/01/2021-00:00:00,bot2#1136,47,mock reason text,mock server,mock channel,55,1,144,2,55,3,84,,,,,,84
2323,01/01/2021-00:00:00,bot9#1872,36,mock reason text,mock server,mock channel,144,8,0,9,55,0,66,,,,,,66
2324,01/01/2021-00:00:00,bot12#143,39,mock reason text,mock server,mock channel,0,3,0,4,21,5,7,,,,,,7
2325,01/01/2021-00:00:00,bot2#339,35,mock reason text,mock server,mock channel,13,9,13,0,21,1,15,,,,,,15
2326,01/01/2021-00:00:00,bot0#257,22,mock reason text,mock server,mock channel,0,3,13,4,55,5,22,,,,,,22
2327,01/01/2021-00:00:00,bot8#1223,17,mock reason text,mock server,mock channel,21,7,21,8,21,9,21,,,,,,21
2328,01/01/2021-00:00:00,bot22#1833,37,mock reason text,mock server,mock channel,144,1,144,2,0,3,96,,,,,,96
2329,01/01/2021-00:00:00,bot7#1497,37,mock reason text,mock server,mock channel,144,2,55,3,21,4,73,,,,,,73
2330,01/01/2021-00:00:00,bot41#1324,34,mock reason text,mock server,mock channel,144,6,21,7,144,8,103,,,,,,103
2331,01/01/2021-00:00:00,bot2#1248,17,mock reason text,mock server,mock channel,144,4,144,5,0,6,96,,,,,,96
2332,01/01/2021-00:00:00,bot41#555,7,mock reason text,mock server,mock channel,0,4,0,5,0,6,0,,,,,,0
2333,01/01/2021-00:00:00,bot14#189,27,mock reason text,mock server,mock channel,0,1,144,2,0,3,48,,,,,,48
2334,01/01/2021-00:00:00,bot11#225,38,mock reason text,mock server,mock channel,13,1,13,2,21,3,15,1054,,,,,0
2335,01/01/2021-00:00:00,bot11#572,46,mock reason text,mock server,mock channel,13,9,0,0,55,1,22,,,,,,22
2336,01/01/2021-00:00:00,bot34#1887,8,mock reason text,mock server,mock channel,55,5,13,6,55,7,41,,,,0,substraction comment,41
2337,01/01/2021-00:00:00,bot8#1742,8,mock reason text,mock server,mock channel,144,7,144,8,55,9,114,,,,,,114
2338,01/01/2021-00:00:00,bot0#1253,8,mock reason text,mock server,mock channel,0,5,144,6,0,7,48,,,,,,48
2339,01/01/2021-00:00:00,bot4#1480,21,mock reason text,mock server,mock channel,13,5,0,6,13,7,8,,,,,,8
2340,01/01/2021-00:00:00,bot10#1209,45,mock reason text,mock server,mock channel,144,8,0,9,21,0,55,,TRUE,,,,0
2341,01/01/2021-00:00:00,bot15#1388,9,mock reason text,mock server,mock channel,144,7,55,8,144,9,114,,,,,,114
2342,01/01/2021-00:00:00,bot2#1874,25,mock reason text,mock server,mock channel,21,0,55,1,55,2,43,,,,9,substraction comment,34
2343,01/01/2021-00:00:00,bot10#963,24,mock reason text,mock server,mock channel,21,7,21,8,0,9,14,,,11,,addition comment,25
2344,01/01/2021-00:00:00,bot20#1970,44,mock reason text,mock server,mock channel,13,3,144,4,13,5,56,,,,,,56
2345,01/01/2021-00:00:00,bot48#1072,28,mock reason text,mock server,mock channel,55,9,55,0,0,1,36,,,,,,36
2346,01/01/2021-00:00:00,bot32#1902,48,mock reason text,mock server,mock channel,21,3,55,4,13,5,29,,,,,,29
2347,01/01/2021-00:00:00,bot41#460,30,mock reason text,mock server,mock channel,21,7,55,8,55,9,43,,,,,,43
2348,01/01/2021-00:00:00,bot2#1884,22,mock reason text,mock server,mock channel,144,9,144,0,21,1,103,,,,,,103
2349,01/01/2021-00:00:00,bot0#1413,9,mock reason text,mock server,mock channel,144,0,0,1,144,2,96,,,,,,96
2350,01/01/2021-00:00:00,bot10#1245,49,mock reason text,mock server,mock channel,21,5,21,6,21,7,21,,,,,,21
2351,01/01/2021-00:00:00,bot0#1560,24,mock reason text,mock server,mock channel,0,0,21,1,21,2,14,,,,,,14
2352,01/01/2021-00:00:00,bot7#1407,42,mock reason text,mock server,mock channel,13,3,144,4,21,5,59,,TRUE,,,,0
2353,01/01/2021-00:00:00,bot0#648,12,mock reason text,mock server,mock channel,144,3,13,4,21,5,59,,,,,,59
2354,01/01/2021-00:00:00,bot0#1638,13,mock reason text,mock server,mock channel,144,8,0,9,55,0,66,,,,,,66
2355,01/01/2021-00:00:00,bot10#920,13,mock reason text,mock server,mock channel,0,7,0,8,13,9,4,,,,,,4
2356,01/01/2021-00:00:00,bot5#1913,23,mock reason text,mock server,mock channel,144,2,0,3,144,4,96,,,,,,96
2357,01/01/2021-00:00:00,bot0#875,35,mock reason text,mock server,mock channel,13,6,21,7,0,8,11,,,,,,11
2358,01/01/2021-00:00:00,bot23#804,5,mock reason text,mock server,mock channel,21,4,13,5,21,6,18,,,,,,18
2359,01/01/2021-00:00:00,bot5#275,34,mock reason text,mock server,mock channel,0,8,0,9,144,0,48,,,,,,48
